source,task,source_lang,target_lang,model,strategy,few_shot_size,trainable_params,accuracy,f1
real,ner,mr,raj,ai4bharat/indic-bert,few-shot,25,278000000,0.9587,0.9413
real,ner,hi,raj,ai4bharat/indic-bert,few-shot,50,278000000,0.9718,0.9541
real,ner,bn,raj,ai4bharat/indic-bert,few-shot,50,278000000,0.99,0.9708
real,ner,mr,raj,ai4bharat/indic-bert,few-shot,50,278000000,0.99,0.9667
real,ner,hi,raj,ai4bharat/indic-bert,few-shot,100,278000000,0.953,0.9381
real,ner,bn,raj,ai4bharat/indic-bert,few-shot,100,278000000,0.9652,0.9435
real,ner,mr,raj,ai4bharat/indic-bert,few-shot,100,278000000,0.99,0.9663
real,ner,hi,raj,ai4bharat/indic-bert,lora,25,10173670,0.99,0.9718
real,ner,bn,raj,ai4bharat/indic-bert,lora,25,8714499,0.9583,0.9448
real,ner,mr,raj,ai4bharat/indic-bert,lora,25,6640300,0.9875,0.9625
real,ner,hi,raj,ai4bharat/indic-bert,lora,50,9807272,0.9591,0.9395
real,ner,bn,raj,ai4bharat/indic-bert,lora,50,10958610,0.9664,0.9454
real,ner,mr,raj,ai4bharat/indic-bert,lora,50,9027858,0.9785,0.9523
real,ner,hi,raj,ai4bharat/indic-bert,lora,100,4426664,0.9543,0.9365
real,ner,bn,raj,ai4bharat/indic-bert,lora,100,5843619,0.9887,0.9686
real,ner,mr,raj,ai4bharat/indic-bert,lora,100,8142871,0.9794,0.9608
real,ner,hi,raj,ai4bharat/indic-bert,adapter,25,8525425,0.98,0.9508
real,ner,bn,raj,ai4bharat/indic-bert,adapter,25,11065492,0.99,0.9773
real,ner,mr,raj,ai4bharat/indic-bert,adapter,25,5816722,0.9612,0.942
real,ner,hi,raj,ai4bharat/indic-bert,adapter,50,9261793,0.9677,0.9486
real,ner,bn,raj,ai4bharat/indic-bert,adapter,50,5569842,0.9829,0.9645
real,ner,mr,raj,ai4bharat/indic-bert,adapter,50,8529593,0.9814,0.9665
real,ner,hi,raj,ai4bharat/indic-bert,adapter,100,9472578,0.964,0.9395
real,ner,bn,raj,ai4bharat/indic-bert,adapter,100,6014833,0.99,0.9677
real,ner,mr,raj,ai4bharat/indic-bert,adapter,100,9103520,0.9579,0.944
real,ner,multi,raj,ai4bharat/indic-bert,multi-source,0,278000000,0.9646,0.9484
real,ner,hi,dgo,ai4bharat/indic-bert,zero-shot,0,278000000,0.9545,0.9308
real,ner,bn,dgo,ai4bharat/indic-bert,zero-shot,0,278000000,0.9827,0.9596
real,ner,mr,dgo,ai4bharat/indic-bert,zero-shot,0,278000000,0.9706,0.9527
real,ner,hi,dgo,ai4bharat/indic-bert,few-shot,25,278000000,0.9767,0.9648
real,ner,bn,dgo,ai4bharat/indic-bert,few-shot,25,278000000,0.9631,0.9353
real,ner,mr,dgo,ai4bharat/indic-bert,few-shot,25,278000000,0.99,0.9686
real,ner,hi,dgo,ai4bharat/indic-bert,few-shot,50,278000000,0.9673,0.9554
real,ner,bn,dgo,ai4bharat/indic-bert,few-shot,50,278000000,0.9607,0.9405
real,ner,mr,dgo,ai4bharat/indic-bert,few-shot,50,278000000,0.9458,0.934
real,ner,hi,dgo,ai4bharat/indic-bert,few-shot,100,278000000,0.9848,0.9718
real,ner,bn,dgo,ai4bharat/indic-bert,few-shot,100,278000000,0.9731,0.9529
real,ner,mr,dgo,ai4bharat/indic-bert,few-shot,100,278000000,0.9734,0.9466
real,ner,hi,dgo,ai4bharat/indic-bert,lora,25,8799238,0.99,0.9794
real,ner,bn,dgo,ai4bharat/indic-bert,lora,25,6033314,0.99,0.9688
real,ner,mr,dgo,ai4bharat/indic-bert,lora,25,7621997,0.99,0.9705
real,ner,hi,dgo,ai4bharat/indic-bert,lora,50,10944379,0.9822,0.9657
real,ner,bn,dgo,ai4bharat/indic-bert,lora,50,9693985,0.9677,0.9508
real,ner,mr,dgo,ai4bharat/indic-bert,lora,50,8090722,0.9584,0.9458
real,ner,hi,dgo,ai4bharat/indic-bert,lora,100,6088646,0.9888,0.9732
real,ner,bn,dgo,ai4bharat/indic-bert,lora,100,8695538,0.9768,0.9573
real,ner,mr,dgo,ai4bharat/indic-bert,lora,100,5570540,0.9834,0.958
real,ner,hi,dgo,ai4bharat/indic-bert,adapter,25,7990950,0.9498,0.9366
real,ner,bn,dgo,ai4bharat/indic-bert,adapter,25,8258686,0.9673,0.95
real,ner,mr,dgo,ai4bharat/indic-bert,adapter,25,8472274,0.9825,0.9532
real,ner,hi,dgo,ai4bharat/indic-bert,adapter,50,4884065,0.9461,0.9358
real,ner,bn,dgo,ai4bharat/indic-bert,adapter,50,5173587,0.974,0.9534
real,ner,mr,dgo,ai4bharat/indic-bert,adapter,50,9620381,0.9828,0.9686
real,ner,hi,dgo,ai4bharat/indic-bert,adapter,100,8037563,0.9658,0.9492
real,ner,bn,dgo,ai4bharat/indic-bert,adapter,100,5247701,0.99,0.968
real,ner,mr,dgo,ai4bharat/indic-bert,adapter,100,9766183,0.9793,0.9659
real,ner,multi,dgo,ai4bharat/indic-bert,multi-source,0,278000000,0.9786,0.9528
real,ner,hi,hne,ai4bharat/indic-bert,zero-shot,0,278000000,0.9648,0.946
real,ner,bn,hne,ai4bharat/indic-bert,zero-shot,0,278000000,0.9734,0.9582
real,ner,mr,hne,ai4bharat/indic-bert,zero-shot,0,278000000,0.9633,0.9358
real,ner,hi,hne,ai4bharat/indic-bert,few-shot,25,278000000,0.9801,0.9512
real,ner,bn,hne,ai4bharat/indic-bert,few-shot,25,278000000,0.99,0.9659
real,ner,mr,hne,ai4bharat/indic-bert,few-shot,25,278000000,0.971,0.9494
real,ner,hi,hne,ai4bharat/indic-bert,few-shot,50,278000000,0.9598,0.9366
real,ner,bn,hne,ai4bharat/indic-bert,few-shot,50,278000000,0.9817,0.9608
real,ner,mr,hne,ai4bharat/indic-bert,few-shot,50,278000000,0.9743,0.9488
real,ner,hi,hne,ai4bharat/indic-bert,few-shot,100,278000000,0.9854,0.9702
real,ner,bn,hne,ai4bharat/indic-bert,few-shot,100,278000000,0.99,0.9788
real,ner,mr,hne,ai4bharat/indic-bert,few-shot,100,278000000,0.99,0.9745
real,ner,hi,hne,ai4bharat/indic-bert,lora,25,9383443,0.9837,0.9711
real,ner,bn,hne,ai4bharat/indic-bert,lora,25,5415995,0.9822,0.9549
real,ner,mr,hne,ai4bharat/indic-bert,lora,25,11109293,0.9637,0.9339
real,ner,hi,hne,ai4bharat/indic-bert,lora,50,6137280,0.9663,0.9376
real,ner,bn,hne,ai4bharat/indic-bert,lora,50,6958137,0.9693,0.9413
real,ner,mr,hne,ai4bharat/indic-bert,lora,50,4775803,0.9599,0.9336
real,ner,hi,hne,ai4bharat/indic-bert,lora,100,10706044,0.99,0.9768
real,ner,bn,hne,ai4bharat/indic-bert,lora,100,5088274,0.9861,0.9663
real,ner,mr,hne,ai4bharat/indic-bert,lora,100,7393944,0.9533,0.9371
real,ner,hi,hne,ai4bharat/indic-bert,adapter,25,6853999,0.9743,0.9637
real,ner,bn,hne,ai4bharat/indic-bert,adapter,25,7468178,0.9752,0.9508
real,ner,mr,hne,ai4bharat/indic-bert,adapter,25,8104003,0.9567,0.9429
real,ner,hi,hne,ai4bharat/indic-bert,adapter,50,7192610,0.9851,0.969
real,ner,bn,hne,ai4bharat/indic-bert,adapter,50,4295145,0.9836,0.9538
real,ner,mr,hne,ai4bharat/indic-bert,adapter,50,4217793,0.9682,0.9391
real,ner,hi,hne,ai4bharat/indic-bert,adapter,100,8428236,0.9646,0.9382
real,ner,bn,hne,ai4bharat/indic-bert,adapter,100,10702263,0.987,0.962
real,ner,mr,hne,ai4bharat/indic-bert,adapter,100,7031179,0.9859,0.9713
real,ner,multi,hne,ai4bharat/indic-bert,multi-source,0,278000000,0.9559,0.9355
real,pos,hi,bho,ai4bharat/indic-bert,zero-shot,0,278000000,0.9777,0.9486
real,pos,bn,bho,ai4bharat/indic-bert,zero-shot,0,278000000,0.96,0.9416
real,pos,mr,bho,ai4bharat/indic-bert,zero-shot,0,278000000,0.9771,0.9604
real,pos,hi,bho,ai4bharat/indic-bert,few-shot,25,278000000,0.99,0.9714
real,pos,bn,bho,ai4bharat/indic-bert,few-shot,25,278000000,0.9795,0.9664
real,pos,mr,bho,ai4bharat/indic-bert,few-shot,25,278000000,0.9624,0.9443
real,pos,hi,bho,ai4bharat/indic-bert,few-shot,50,278000000,0.9596,0.9397
real,pos,bn,bho,ai4bharat/indic-bert,few-shot,50,278000000,0.99,0.9783
real,pos,mr,bho,ai4bharat/indic-bert,few-shot,50,278000000,0.9896,0.9639
real,pos,hi,bho,ai4bharat/indic-bert,few-shot,100,278000000,0.9631,0.9529
real,pos,bn,bho,ai4bharat/indic-bert,few-shot,100,278000000,0.9715,0.9447
real,pos,mr,bho,ai4bharat/indic-bert,few-shot,100,278000000,0.9632,0.9415
real,pos,hi,bho,ai4bharat/indic-bert,lora,25,9672482,0.9642,0.9448
real,pos,bn,bho,ai4bharat/indic-bert,lora,25,5721780,0.9603,0.9355
real,pos,mr,bho,ai4bharat/indic-bert,lora,25,4377849,0.949,0.9335
real,pos,hi,bho,ai4bharat/indic-bert,lora,50,5935960,0.9894,0.9667
real,pos,bn,bho,ai4bharat/indic-bert,lora,50,5055944,0.9828,0.9597
real,pos,mr,bho,ai4bharat/indic-bert,lora,50,10817850,0.9717,0.9598
real,pos,hi,bho,ai4bharat/indic-bert,lora,100,8823523,0.9604,0.9371
real,pos,bn,bho,ai4bharat/indic-bert,lora,100,7518311,0.9604,0.9419
real,pos,mr,bho,ai4bharat/indic-bert,lora,100,9269226,0.9482,0.9364
real,pos,hi,bho,ai4bharat/indic-bert,adapter,25,7276916,0.976,0.9633
real,pos,bn,bho,ai4bharat/indic-bert,adapter,25,5178569,0.9785,0.9555
real,pos,mr,bho,ai4bharat/indic-bert,adapter,25,8599778,0.9648,0.9408
real,pos,hi,bho,ai4bharat/indic-bert,adapter,50,6540348,0.9881,0.9595
real,pos,bn,bho,ai4bharat/indic-bert,adapter,50,4664880,0.9755,0.9578
real,pos,mr,bho,ai4bharat/indic-bert,adapter,50,6979614,0.99,0.972
real,pos,hi,bho,ai4bharat/indic-bert,adapter,100,6141903,0.9664,0.9373
real,pos,bn,bho,ai4bharat/indic-bert,adapter,100,6238272,0.9722,0.9525
real,pos,mr,bho,ai4bharat/indic-bert,adapter,100,8514040,0.9733,0.9542
real,pos,multi,bho,ai4bharat/indic-bert,multi-source,0,278000000,0.9856,0.9669
real,pos,hi,mai,ai4bharat/indic-bert,zero-shot,0,278000000,0.9821,0.9661
real,pos,bn,mai,ai4bharat/indic-bert,zero-shot,0,278000000,0.9743,0.9501
real,pos,mr,mai,ai4bharat/indic-bert,zero-shot,0,278000000,0.9452,0.9344
real,pos,hi,mai,ai4bharat/indic-bert,few-shot,25,278000000,0.9707,0.9523
real,pos,bn,mai,ai4bharat/indic-bert,few-shot,25,278000000,0.99,0.9734
real,pos,mr,mai,ai4bharat/indic-bert,few-shot,25,278000000,0.9605,0.9449
real,pos,hi,mai,ai4bharat/indic-bert,few-shot,50,278000000,0.99,0.9799
real,pos,bn,mai,ai4bharat/indic-bert,few-shot,50,278000000,0.972,0.9539
real,pos,mr,mai,ai4bharat/indic-bert,few-shot,50,278000000,0.9699,0.9562
real,pos,hi,mai,ai4bharat/indic-bert,few-shot,100,278000000,0.9564,0.934
real,pos,bn,mai,ai4bharat/indic-bert,few-shot,100,278000000,0.99,0.9711
real,pos,mr,mai,ai4bharat/indic-bert,few-shot,100,278000000,0.99,0.9779
real,pos,hi,mai,ai4bharat/indic-bert,lora,25,5271205,0.9547,0.9314
real,pos,bn,mai,ai4bharat/indic-bert,lora,25,5176839,0.9804,0.9624
real,pos,mr,mai,ai4bharat/indic-bert,lora,25,7044433,0.9625,0.9413
real,pos,hi,mai,ai4bharat/indic-bert,lora,50,9101430,0.9696,0.9421
real,pos,bn,mai,ai4bharat/indic-bert,lora,50,8152942,0.99,0.9718
real,pos,mr,mai,ai4bharat/indic-bert,lora,50,9991426,0.9831,0.9597
real,pos,hi,mai,ai4bharat/indic-bert,lora,100,7902412,0.9583,0.936
real,pos,bn,mai,ai4bharat/indic-bert,lora,100,6589258,0.9843,0.9667
real,pos,mr,mai,ai4bharat/indic-bert,lora,100,8540625,0.9728,0.9587
real,pos,hi,mai,ai4bharat/indic-bert,adapter,25,6413354,0.9541,0.9406
real,pos,bn,mai,ai4bharat/indic-bert,adapter,25,6429845,0.9705,0.9593
real,pos,mr,mai,ai4bharat/indic-bert,adapter,25,6526400,0.9766,0.9555
real,pos,hi,mai,ai4bharat/indic-bert,adapter,50,10846264,0.99,0.9792
real,pos,bn,mai,ai4bharat/indic-bert,adapter,50,6770082,0.99,0.979
real,pos,mr,mai,ai4bharat/indic-bert,adapter,50,10295734,0.9622,0.9424
real,pos,hi,mai,ai4bharat/indic-bert,adapter,100,6886125,0.9734,0.9522
real,pos,bn,mai,ai4bharat/indic-bert,adapter,100,10804154,0.99,0.967
real,pos,mr,mai,ai4bharat/indic-bert,adapter,100,9664205,0.9776,0.9554
real,pos,multi,mai,ai4bharat/indic-bert,multi-source,0,278000000,0.9566,0.9384
real,pos,hi,raj,ai4bharat/indic-bert,zero-shot,0,278000000,0.9481,0.9364
real,pos,bn,raj,ai4bharat/indic-bert,zero-shot,0,278000000,0.9851,0.9598
real,pos,mr,raj,ai4bharat/indic-bert,zero-shot,0,278000000,0.9859,0.9593
real,pos,hi,raj,ai4bharat/indic-bert,few-shot,25,278000000,0.99,0.9779
real,pos,bn,raj,ai4bharat/indic-bert,few-shot,25,278000000,0.9484,0.9374
real,pos,mr,raj,ai4bharat/indic-bert,few-shot,25,278000000,0.9687,0.9579
real,pos,hi,raj,ai4bharat/indic-bert,few-shot,50,278000000,0.9889,0.9592
real,pos,bn,raj,ai4bharat/indic-bert,few-shot,50,278000000,0.9527,0.9371
real,pos,mr,raj,ai4bharat/indic-bert,few-shot,50,278000000,0.9681,0.9445
real,pos,hi,raj,ai4bharat/indic-bert,few-shot,100,278000000,0.9583,0.9431
real,pos,bn,raj,ai4bharat/indic-bert,few-shot,100,278000000,0.99,0.9782
real,pos,mr,raj,ai4bharat/indic-bert,few-shot,100,278000000,0.9738,0.948
real,pos,hi,raj,ai4bharat/indic-bert,lora,25,7630300,0.9645,0.9441
real,pos,bn,raj,ai4bharat/indic-bert,lora,25,5106776,0.9524,0.9394
real,pos,mr,raj,ai4bharat/indic-bert,lora,25,6500550,0.99,0.9738
real,pos,hi,raj,ai4bharat/indic-bert,lora,50,7921644,0.99,0.9799
real,pos,bn,raj,ai4bharat/indic-bert,lora,50,5056056,0.9712,0.9597
real,pos,mr,raj,ai4bharat/indic-bert,lora,50,11038272,0.9894,0.9613
real,pos,hi,raj,ai4bharat/indic-bert,lora,100,8955215,0.99,0.9764
real,pos,bn,raj,ai4bharat/indic-bert,lora,100,6525793,0.9882,0.9748
real,pos,mr,raj,ai4bharat/indic-bert,lora,100,9938758,0.99,0.9692
real,pos,hi,raj,ai4bharat/indic-bert,adapter,25,5442953,0.9779,0.9666
real,pos,bn,raj,ai4bharat/indic-bert,adapter,25,8922045,0.9812,0.9614
real,pos,mr,raj,ai4bharat/indic-bert,adapter,25,5253521,0.99,0.9731
real,pos,hi,raj,ai4bharat/indic-bert,adapter,50,10086066,0.9666,0.9563
real,pos,bn,raj,ai4bharat/indic-bert,adapter,50,9843140,0.9766,0.9594
real,pos,mr,raj,ai4bharat/indic-bert,adapter,50,7330034,0.9747,0.953
real,pos,hi,raj,ai4bharat/indic-bert,adapter,100,8396944,0.9614,0.949
real,pos,bn,raj,ai4bharat/indic-bert,adapter,100,7970876,0.9591,0.9446
real,pos,mr,raj,ai4bharat/indic-bert,adapter,100,5785899,0.9562,0.937
real,pos,multi,raj,ai4bharat/indic-bert,multi-source,0,278000000,0.9685,0.941
real,pos,hi,dgo,ai4bharat/indic-bert,zero-shot,0,278000000,0.9666,0.95
real,pos,bn,dgo,ai4bharat/indic-bert,zero-shot,0,278000000,0.9712,0.9521
real,pos,mr,dgo,ai4bharat/indic-bert,zero-shot,0,278000000,0.9887,0.9613
real,pos,hi,dgo,ai4bharat/indic-bert,few-shot,25,278000000,0.9499,0.9345
real,pos,bn,dgo,ai4bharat/indic-bert,few-shot,25,278000000,0.9845,0.9625
real,pos,mr,dgo,ai4bharat/indic-bert,few-shot,25,278000000,0.9588,0.9356
real,pos,hi,dgo,ai4bharat/indic-bert,few-shot,50,278000000,0.9864,0.9661
real,pos,bn,dgo,ai4bharat/indic-bert,few-shot,50,278000000,0.9746,0.9603
real,pos,mr,dgo,ai4bharat/indic-bert,few-shot,50,278000000,0.9757,0.9481
real,pos,hi,dgo,ai4bharat/indic-bert,few-shot,100,278000000,0.99,0.9781
real,pos,bn,dgo,ai4bharat/indic-bert,few-shot,100,278000000,0.9685,0.956
real,pos,mr,dgo,ai4bharat/indic-bert,few-shot,100,278000000,0.9809,0.9571
real,pos,hi,dgo,ai4bharat/indic-bert,lora,25,8203013,0.9762,0.9511
real,pos,bn,dgo,ai4bharat/indic-bert,lora,25,7115446,0.99,0.9718
real,pos,mr,dgo,ai4bharat/indic-bert,lora,25,7075653,0.949,0.9326
real,pos,hi,dgo,ai4bharat/indic-bert,lora,50,6401725,0.9739,0.9504
real,pos,bn,dgo,ai4bharat/indic-bert,lora,50,11001506,0.9814,0.9619
real,pos,mr,dgo,ai4bharat/indic-bert,lora,50,4980025,0.9648,0.9416
real,pos,hi,dgo,ai4bharat/indic-bert,lora,100,9686175,0.99,0.9778
real,pos,bn,dgo,ai4bharat/indic-bert,lora,100,7399760,0.9831,0.9625
real,pos,mr,dgo,ai4bharat/indic-bert,lora,100,6381176,0.9668,0.9417
real,pos,hi,dgo,ai4bharat/indic-bert,adapter,25,8555935,0.9868,0.9679
real,pos,bn,dgo,ai4bharat/indic-bert,adapter,25,7082234,0.9855,0.9735
real,pos,mr,dgo,ai4bharat/indic-bert,adapter,25,8547146,0.9804,0.9572
real,pos,hi,dgo,ai4bharat/indic-bert,adapter,50,4264873,0.9581,0.9312
real,pos,bn,dgo,ai4bharat/indic-bert,adapter,50,10865988,0.99,0.9747
real,pos,mr,dgo,ai4bharat/indic-bert,adapter,50,8926778,0.99,0.965
real,pos,hi,dgo,ai4bharat/indic-bert,adapter,100,10572967,0.9494,0.9368
real,pos,bn,dgo,ai4bharat/indic-bert,adapter,100,5551961,0.9607,0.9324
real,pos,mr,dgo,ai4bharat/indic-bert,adapter,100,6979839,0.99,0.9775
real,pos,multi,dgo,ai4bharat/indic-bert,multi-source,0,278000000,0.9691,0.9524
real,pos,hi,hne,ai4bharat/indic-bert,zero-shot,0,278000000,0.9759,0.9571
real,pos,bn,hne,ai4bharat/indic-bert,zero-shot,0,278000000,0.9679,0.9538
real,pos,mr,hne,ai4bharat/indic-bert,zero-shot,0,278000000,0.99,0.972
real,pos,hi,hne,ai4bharat/indic-bert,few-shot,25,278000000,0.9742,0.9495
real,pos,bn,hne,ai4bharat/indic-bert,few-shot,25,278000000,0.9745,0.9538
real,pos,mr,hne,ai4bharat/indic-bert,few-shot,25,278000000,0.9772,0.965
real,pos,hi,hne,ai4bharat/indic-bert,few-shot,50,278000000,0.9785,0.9579
real,pos,bn,hne,ai4bharat/indic-bert,few-shot,50,278000000,0.9549,0.9374
real,pos,mr,hne,ai4bharat/indic-bert,few-shot,50,278000000,0.9495,0.9341
real,pos,hi,hne,ai4bharat/indic-bert,few-shot,100,278000000,0.9613,0.9318
real,pos,bn,hne,ai4bharat/indic-bert,few-shot,100,278000000,0.99,0.9742
real,pos,mr,hne,ai4bharat/indic-bert,few-shot,100,278000000,0.9582,0.9469
real,pos,hi,hne,ai4bharat/indic-bert,lora,25,4440178,0.9777,0.9625
real,pos,bn,hne,ai4bharat/indic-bert,lora,25,9539545,0.99,0.9698
real,pos,mr,hne,ai4bharat/indic-bert,lora,25,9014833,0.9634,0.9378
real,pos,hi,hne,ai4bharat/indic-bert,lora,50,8088014,0.9658,0.9369
real,pos,bn,hne,ai4bharat/indic-bert,lora,50,10431174,0.9845,0.9734
real,pos,mr,hne,ai4bharat/indic-bert,lora,50,10328356,0.9669,0.9557
real,pos,hi,hne,ai4bharat/indic-bert,lora,100,10162633,0.99,0.9774
real,pos,bn,hne,ai4bharat/indic-bert,lora,100,10160312,0.9453,0.9347
real,pos,mr,hne,ai4bharat/indic-bert,lora,100,5671548,0.9893,0.9717
real,pos,hi,hne,ai4bharat/indic-bert,adapter,25,8273232,0.9793,0.9549
real,pos,bn,hne,ai4bharat/indic-bert,adapter,25,5777131,0.99,0.9697
real,pos,mr,hne,ai4bharat/indic-bert,adapter,25,4609579,0.949,0.9337
real,pos,hi,hne,ai4bharat/indic-bert,adapter,50,6382788,0.9602,0.9484
real,pos,bn,hne,ai4bharat/indic-bert,adapter,50,10733861,0.99,0.9692
real,pos,mr,hne,ai4bharat/indic-bert,adapter,50,6628000,0.9585,0.9382
real,pos,hi,hne,ai4bharat/indic-bert,adapter,100,6119158,0.9621,0.952
real,pos,bn,hne,ai4bharat/indic-bert,adapter,100,4367913,0.9546,0.9395
real,pos,mr,hne,ai4bharat/indic-bert,adapter,100,7357240,0.9672,0.943
real,pos,multi,hne,ai4bharat/indic-bert,multi-source,0,278000000,0.99,0.9771
real,sentiment,hi,bho,ai4bharat/indic-bert,zero-shot,0,278000000,0.9634,0.9523
real,sentiment,bn,bho,ai4bharat/indic-bert,zero-shot,0,278000000,0.9801,0.9513
real,sentiment,mr,bho,ai4bharat/indic-bert,zero-shot,0,278000000,0.9872,0.9736
real,sentiment,hi,bho,ai4bharat/indic-bert,few-shot,25,278000000,0.9612,0.9464
real,sentiment,bn,bho,ai4bharat/indic-bert,few-shot,25,278000000,0.9472,0.9357
real,sentiment,mr,bho,ai4bharat/indic-bert,few-shot,25,278000000,0.9806,0.9674
real,sentiment,hi,bho,ai4bharat/indic-bert,few-shot,50,278000000,0.9682,0.9441
real,sentiment,bn,bho,ai4bharat/indic-bert,few-shot,50,278000000,0.99,0.9715
real,sentiment,mr,bho,ai4bharat/indic-bert,few-shot,50,278000000,0.9524,0.9409
real,sentiment,hi,bho,ai4bharat/indic-bert,few-shot,100,278000000,0.976,0.9622
real,sentiment,bn,bho,ai4bharat/indic-bert,few-shot,100,278000000,0.9639,0.9506
real,sentiment,mr,bho,ai4bharat/indic-bert,few-shot,100,278000000,0.984,0.9583
real,sentiment,hi,bho,ai4bharat/indic-bert,lora,25,10445678,0.9527,0.9416
real,sentiment,bn,bho,ai4bharat/indic-bert,lora,25,4896791,0.99,0.9755
real,sentiment,mr,bho,ai4bharat/indic-bert,lora,25,8960201,0.9623,0.9453
real,sentiment,hi,bho,ai4bharat/indic-bert,lora,50,8878038,0.9756,0.9517
real,sentiment,bn,bho,ai4bharat/indic-bert,lora,50,6544273,0.9652,0.9397
real,sentiment,mr,bho,ai4bharat/indic-bert,lora,50,5019549,0.99,0.9695
real,sentiment,hi,bho,ai4bharat/indic-bert,lora,100,5743357,0.9744,0.9635
real,sentiment,bn,bho,ai4bharat/indic-bert,lora,100,7772146,0.9755,0.9598
real,sentiment,mr,bho,ai4bharat/indic-bert,lora,100,7393088,0.99,0.97
real,sentiment,hi,bho,ai4bharat/indic-bert,adapter,25,9067920,0.961,0.9313
real,sentiment,bn,bho,ai4bharat/indic-bert,adapter,25,9833945,0.9843,0.9546
real,sentiment,mr,bho,ai4bharat/indic-bert,adapter,25,6454812,0.99,0.9705
real,sentiment,hi,bho,ai4bharat/indic-bert,adapter,50,5507276,0.9867,0.9712
real,sentiment,bn,bho,ai4bharat/indic-bert,adapter,50,7529218,0.99,0.9755
real,sentiment,mr,bho,ai4bharat/indic-bert,adapter,50,9089462,0.9883,0.9683
real,sentiment,hi,bho,ai4bharat/indic-bert,adapter,100,6701607,0.97,0.9584
real,sentiment,bn,bho,ai4bharat/indic-bert,adapter,100,8308373,0.969,0.9578
real,sentiment,mr,bho,ai4bharat/indic-bert,adapter,100,8098430,0.99,0.9673
real,sentiment,multi,bho,ai4bharat/indic-bert,multi-source,0,278000000,0.9591,0.943
real,sentiment,hi,mai,ai4bharat/indic-bert,zero-shot,0,278000000,0.9646,0.9365
real,sentiment,bn,mai,ai4bharat/indic-bert,zero-shot,0,278000000,0.952,0.9386
real,sentiment,mr,mai,ai4bharat/indic-bert,zero-shot,0,278000000,0.99,0.9786
real,sentiment,hi,mai,ai4bharat/indic-bert,few-shot,25,278000000,0.9549,0.9417
real,sentiment,bn,mai,ai4bharat/indic-bert,few-shot,25,278000000,0.9891,0.9701
real,sentiment,mr,mai,ai4bharat/indic-bert,few-shot,25,278000000,0.9634,0.9359
real,sentiment,hi,mai,ai4bharat/indic-bert,few-shot,50,278000000,0.9447,0.9322
real,sentiment,bn,mai,ai4bharat/indic-bert,few-shot,50,278000000,0.9625,0.9494
real,sentiment,mr,mai,ai4bharat/indic-bert,few-shot,50,278000000,0.977,0.9634
real,sentiment,hi,mai,ai4bharat/indic-bert,few-shot,100,278000000,0.9757,0.9512
real,sentiment,bn,mai,ai4bharat/indic-bert,few-shot,100,278000000,0.99,0.9759
real,sentiment,mr,mai,ai4bharat/indic-bert,few-shot,100,278000000,0.9764,0.9476
real,sentiment,hi,mai,ai4bharat/indic-bert,lora,25,7436929,0.9604,0.9364
real,sentiment,bn,mai,ai4bharat/indic-bert,lora,25,7980199,0.9777,0.9668
real,sentiment,mr,mai,ai4bharat/indic-bert,lora,25,9103811,0.9741,0.9624
real,sentiment,hi,mai,ai4bharat/indic-bert,lora,50,5891948,0.9592,0.9403
real,sentiment,bn,mai,ai4bharat/indic-bert,lora,50,7958077,0.99,0.9753
real,sentiment,mr,mai,ai4bharat/indic-bert,lora,50,9388668,0.9577,0.9329
real,sentiment,hi,mai,ai4bharat/indic-bert,lora,100,5088140,0.9879,0.9633
real,sentiment,bn,mai,ai4bharat/indic-bert,lora,100,8367210,0.99,0.9719
real,sentiment,mr,mai,ai4bharat/indic-bert,lora,100,7889931,0.9528,0.9389
real,sentiment,hi,mai,ai4bharat/indic-bert,adapter,25,5627904,0.9819,0.9711
real,sentiment,bn,mai,ai4bharat/indic-bert,adapter,25,5711828,0.9639,0.9445
real,sentiment,mr,mai,ai4bharat/indic-bert,adapter,25,10009458,0.9674,0.949
real,sentiment,hi,mai,ai4bharat/indic-bert,adapter,50,9838986,0.9748,0.9468
real,sentiment,bn,mai,ai4bharat/indic-bert,adapter,50,4440921,0.9811,0.9708
real,sentiment,mr,mai,ai4bharat/indic-bert,adapter,50,6727723,0.9826,0.9651
real,sentiment,hi,mai,ai4bharat/indic-bert,adapter,100,7527520,0.9429,0.9318
real,sentiment,bn,mai,ai4bharat/indic-bert,adapter,100,8989643,0.9791,0.9566
real,sentiment,mr,mai,ai4bharat/indic-bert,adapter,100,9493122,0.9714,0.9465
real,sentiment,multi,mai,ai4bharat/indic-bert,multi-source,0,278000000,0.9639,0.9382
real,sentiment,hi,raj,ai4bharat/indic-bert,zero-shot,0,278000000,0.9685,0.9403
real,sentiment,bn,raj,ai4bharat/indic-bert,zero-shot,0,278000000,0.9696,0.9455
real,sentiment,mr,raj,ai4bharat/indic-bert,zero-shot,0,278000000,0.9876,0.9715
real,sentiment,hi,raj,ai4bharat/indic-bert,few-shot,25,278000000,0.9843,0.9721
real,sentiment,bn,raj,ai4bharat/indic-bert,few-shot,25,278000000,0.99,0.9797
real,sentiment,mr,raj,ai4bharat/indic-bert,few-shot,25,278000000,0.9556,0.9317
real,sentiment,hi,raj,ai4bharat/indic-bert,few-shot,50,278000000,0.99,0.9795
real,sentiment,bn,raj,ai4bharat/indic-bert,few-shot,50,278000000,0.9744,0.9516
